Familia,Resultado,DocumentID,Filename,ValueText,RevisionNo
MatPrima,EP06150002,36985,EP06150002 - Tampa 1500.SLDDRW,ZAMAK,1
MatPrima,EP06306001_C,36983,EP06306001_C - Caixa + roda fecho multiponto (old).slddrw,ZAMAK,1
MatPrima,EP06225001,36984,EP06225001 - Anilha excentrica ; excentrico baixo ; excentrico alto Fecho 2250.SLDDRW,ZAMAK,1
MatPrima,EP06771503,36961,EP06771503 - Guia piton 7715 ; tampa pino anti-falsa manobra ; tampa fecho 3030 com marca GNS.SLDDRW,Nylon 6,1
MatPrima,EP06150003,36962,EP06150003 - Corpo + grampo 1500E.SLDDRW,ZAMAK,1
MatPrima,EP06520006,36982,EP06520006 - Componentes angulo reenvio inferior.SLDDRW,ZAMAK,1
MatPrima,03-52-904,36999,03-52-904 - Excêntrico Ponto fecho Opexil.SLDDRW,ZAMAK,1
MatPrima,EP06771505,36993,EP06771505 - Linguas 7715;7716.SLDDRW,ZAMAK,1
MatPrima,EP06710002,36988,EP06710002 - Ponto fecho OPEXIL + regulador 3D.SLDDRW,ZAMAK,1
MatPrima,EP06153001,37008,EP06153001 - Corpo + tarugo 1530.SLDDRW,ZAMAK,1
MatPrima,EP06260001,37007,EP06260001 - Corpo 2600.SLDDRW,ZAMAK,1
MatPrima,EP06350001,37004,EP06350001 - Espelho 3500 ; excentrico CT ALV.SLDDRW,ZAMAK,1
MatPrima,EP06303001,37005,EP06303001 - Fecho 3030.SLDDRW,ZAMAK,1
MatPrima,EP06302003,37006,EP06302003 - Fecho 3020-1.SLDDRW,ZAMAK,1
MatPrima,EP06771506,37010,EP06771506 - Rabo do trinco 7715 (35;30;25) ; cravo pintura.SLDDRW,ZAMAK,1
MatPrima,EP06979602,37009,EP06979602 - Adaptador de cilindro.SLDDRW,ZAMAK,1
MatPrima,Montagem_7615_30_92,37048,Montagem_7615_30_92.SLDDRW,ZAMAK,1
MatPrima,03-30-701,37065,03-30-701 Sosoares Calço JE.SLDDRW,ZAMAK,1
MatPrima,EP08521001,37070,EP08521001 - Anilha latão compasso 5210.SLDDRW,ZAMAK 5,1
MatPrima,MSDANIACE0029,37072,MSDANIACE0029 - anilha latão.SLDDRW,ZAMAK,1
MatPrima,Montagem_7615_35_92,37083,Montagem_7615_35_92.SLDDRW,ZAMAK,1
MatPrima,01-77-652,37126,01-77-652 - Chapa testa pontas 7715.SLDDRW,Aço Inox AISI304,3
MatPrima,EP05771515,37127,EP05771515 - Chapa testa das pontas 7715.SLDDRW,Aço Inox AISI304,4
MatPrima,01-77-651,37130,01-77-651 - Chapa testa Central 7715-7797ST-7797-7797R.SLDDRW,Aço Inox SIS304,5
MatPrima,EP06280002,36935,EP06280002 - Interior 2800.SLDDRW,ZAMAK,1
MatPrima,EP.06.1531.01_C,36936,EP.06.1531.01_C.SLDDRW,ZAMAK,1
MatPrima,EP06250001,36948,EP06250001 - Corpo 2500.slddrw,ZAMAK,1
MatPrima,EP06520013,36950,EP06520013 - OBT095A + OBT095B.SLDDRW,ZAMAK,1
MatPrima,EP06000014,36937,EP06000014 - Calços OBT054.SLDDRW,Nylon6,1
MatPrima,EP06153101,36941,EP06153101 - Tarugo 1531 ; ligador fech alav NFI.SLDDRW,ZAMAK,1
MatPrima,EP06771602,36956,EP06771602 - Porca CT3-CT5 ; calço fech ALV ; guia do roleto.SLDDRW,PA6,1
MatPrima,EP06771601,36957,EP06771601 - Anilha 7794 ; topo peq testa U 7716 ; topo grd testa U 7716.SLDDRW,Polipropileno (PP),1
MatPrima,EP05520002,36954,EP05520002 - balances OBT018.SLDDRW,OBT018 - 08-52-018,1
MatPrima,EP07520002,36953,EP07520002 - Corte OBT018.SLDDRW,Alumínio Extrudido LIN-19155,1
MatPrima,EP06771510,36959,EP06771510 - Tampa traseira 7715.SLDDRW,PA6 com 15% carga,1
MatPrima,EP06771511,36958,EP06771511 - Taco fixador pitao ; travao 7715 - CONFIRMAR COTAS PEÇAS.SLDDRW,ZAMAK,1
MatPrima,EP06771509,36960,EP06771509 - Tampas roleto ; trinco ; paraf cilindro 7715.SLDDRW,PA6,1
MatPrima,01-77-411,36916,01-77-411 - Corrediça de 30 7715.SLDDRW,ZAMAK,1
MatPrima,EP05771512,36917,EP05771512 - 01-77-411 - Corrediça 30 7715.SLDDRW,ZAMAK,1
MatPrima,03-52-026S,36919,03-52-026S - OBT 026.SLDDRW,ZAMAK,1
MatPrima,01-77-043,36912,01-77-043 - Perculsor Quinado 7715.SLDDRW,ZAMAK,1
MatPrima,EP05771509,36913,EP05771509 - 01-77-043 - Perculsor Quinado 7715.SLDDRW,ZAMAK,1
MatPrima,EP06003002,36914,EP06003002 - Mini-ponteira; afinador (LM0100 ; LM0200; LM0300 ; LM0400 ; LM0500) AK.SLDDRW,Zamac,1
MatPrima,01-77-461,36923,01-77-461 - Corrediça 35 7715.SLDDRW,ZAMAK,1
MatPrima,EP06520014,36920,EP06520014 - 03-52-026S - OBT 026.SLDDRW,ZAMAK,1
MatPrima,EP05771504,36899,EP05771504 - 01-77-050 - Perculsor 92 - fechadura 7715x30-35 e 7716.SLDDRW,ZAMAK,1
MatPrima,EP06003012,36895,EP06003012 - Roda dentada DZ0100.SLDDRW,Zamac,1
MatPrima,01-77-050,36898,01-77-050 - Perculsor 92 - fechadura 7715x30-35 e 7716.SLDDRW,ZAMAK,1
MatPrima,01-77-070,36892,01-77-070 - Chapa de alavanca 92.SLDDRW,ZAMAK,1
MatPrima,EP06003010_B,36889,EP06003010_B.SLDDRW,Alumínio,1
MatPrima,EP06003011,36891,EP06003011 - Patilha GJ0100A.SLDDRW,Zamac,1
MatPrima,EP05771508,36909,EP05771508 - 01-77-045 -  Perculsor dir e guia do cilindro 7715.SLDDRW,ZAMAK,1
MatPrima,01-77-045,36906,01-77-045 - Perculsor dir 7715.SLDDRW,ZAMAK,1
MatPrima,01-77-462,36908,01-77-462 - Guia do cilindro.SLDDRW,ZAMAK,1
MatPrima,EP05771505,36902,EP05771505 - 01-77-748 - Guia da Mola do Zarelho.SLDDRW,ZAMAK,1
MatPrima,EP06003014,36903,EP06003014 - Patilha FS0100.SLDDRW,Zamac,1
MatPrima,01-77-748,36901,01-77-748 - Guia da Mola do Zarelho.SLDDRW,ZAMAK,1
MatPrima,03-55-111,36869,03-55-111 - OBT111 Esq.SLDDRW,ZAMAK,1
MatPrima,03-55-105,36870,03-55-105 - OBT105 Dir.SLDDRW,ZAMAK,1
MatPrima,03-55-160,36871,03-55-160 - OBT160.SLDDRW,ZAMAK,1
MatPrima,03-55-164,36876,03-55-164 - OBT164 Dir.SLDDRW,ZAMAK,1
MatPrima,03-55-165,36877,03-55-165 - OBT165 Dir.SLDDRW,ZAMAK,1
MatPrima,EP06003009,36886,EP06003009 - Punho ALUK HA0100.SLDDRW,Alumínio,1
MatPrima,EP06003008,36884,EP06003008 - Punho Batical DS0001.SLDDRW,Alumínio,1
MatPrima,EP05771501,36879,EP05771501 - Corrediça Pontas 7715.SLDDRW,Domex 500 MC,1
MatPrima,01-77-115_01-77-117,36880,01-77-115_01-77-117 - Caixa-espelho pontas 7715.SLDDRW,ZAMAK,1
MatPrima,MSDCRVOSC0038,52001,MSDCRVOSC0038 - OBT156_old.SLDDRW,ZAMAK,1
MatPrima,03-77-150,51981,03-77-150 NEW - Zarelho 7791x25x92_trinco.SLDDRW,Zamak 5,1
MatPrima,03-77-152,51982,03-77-152 NEW - Zarelho 7791x30-35x92_trinco.SLDDRW,Zamak 5,1
MatPrima,01-77-319,51970,01-77-319 NEW - Caixa 7716x35x92 trinco M5 (old).SLDDRW,Aço zincado DX51D-Z100,1
MatPrima,01-77-309,51971,01-77-309 NEW - Caixa 7716x25x92.SLDDRW,Aço zincado DX51D-Z100,1
MatPrima,01-77-307,51932,01-77-307 NEW - Caixa 7791x25x92.SLDDRW,Aço Zincado DX51D-Z100,1
MatPrima,01-77-312,51934,01-77-312 NEW - Caixa 7791x35x92_trinco_v1 (old).SLDDRW,Aço Zincado DX51D-Z100,1
MatPrima,01-77-216,51969,01-77-216 NEW - Caixa 7716x30x92 trinco M5 (old).SLDDRW,Aço zincado DX51D-Z100,1
MatPrima,01-77-050,51937,01-77-050 NEW - Perculsor 7791x25-30-35x92_trinco.SLDDRW,"Chapa zincada e= 1,8mm",1
MatPrima,CT_alavanca_3p,51903,CT_alavanca_3p.SLDDRW,ZAMAK,1
MatPrima,Grupo,51864,Grupo 2 - 1700mm.SLDDRW,ZAMAK,1
MatPrima,Grupo,51866,Grupo 3 - NEWsolution 1730mm.SLDDRW,ZAMAK,1
MatPrima,Caixa-7777-35x85,52047,Caixa-7777-35x85.SLDDRW,Aço zincado DX51D-Z200,2
MatPrima,Teste,52041,Teste OBT024.SLDDRW,ZAMAK,1
MatPrima,Teste,52045,Teste OBT024.SLDDRW,ZAMAK,1
MatPrima,1-Arm1_SA28,52089,1-Arm1_SA28.SLDDRW,Aço Inox AISI304 esp= 1mm,2
MatPrima,2-Ponteira,52090,2-Ponteira curva arm1 Esq.SLDDRW,Aço Inox AISI3004 esp= 2mm,2
MatPrima,5-Guia,52092,5-Guia fixação.SLDDRW,Inox AISI 304,1
MatPrima,3-Ponteira,52091,3-Ponteira topo arm1.SLDDRW,Nylon,2
MatPrima,9-Arm4_SA28,52095,9-Arm4_SA28.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,7-Arm2_SA28,52093,7-Arm2_SA28.SLDDRW,Aço Inox AISI 304 esp= 3mm,2
MatPrima,8-Arm3_SA28,52094,8-Arm3_SA28.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,10-Arm5_SA28,52096,10-Arm5_SA28.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,11-Arm6_SA28,52097,11-Arm6_SA28.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,12-Arm7_SA28,52098,12-Arm7_SA28.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,Arm,52138,Arm SA28-dTO.SLDDRW,Inox AISI 304,1
MatPrima,03-52-024,52140,03-52-024 - OBT024.SLDDRW,Zamak 5,1
MatPrima,MSDFIELFEC0001,52134,MSDFIELFEC0001.SLDDRW,ZAMAK,1
MatPrima,Arm,52107,Arm SA28-Esq.SLDDRW,Inox AISI 304,1
MatPrima,Teste,52129,Teste OBT024_2.SLDDRW,ZAMAK,1
MatPrima,6_1-,52105,6_1- Camisa Guia 2 pontos.SLDDRW,Nylon,1
MatPrima,14-Cravo,52099,14-Cravo.SLDDRW,Aço SuperPb,1
MatPrima,13-Ponteira,52101,13-Ponteira arm3.SLDDRW,Nylon,1
MatPrima,15-Anilha,52100,15-Anilha cravo.SLDDRW,Nylon,1
MatPrima,4-Guia,52102,4-Guia 1 ponto.SLDDRW,Aço Inox AISI 304,1
MatPrima,6-Guia,52103,6-Guia 2 pontos.SLDDRW,Aço Inox AISI 304,1
MatPrima,4_1-,52104,4_1- Camisa Guia 1 ponto.SLDDRW,Nylon,1
MatPrima,4-Guia,52160,4-Guia 1 ponto.SLDDRW,Aço Inox AISI 304,1
MatPrima,6-Guia,52150,6-Guia 2 pontos.SLDDRW,Aço Inox AISI 304,1
MatPrima,6_1-,52154,6_1- Camisa Guia 2 pontos.SLDDRW,Nylon,1
MatPrima,5-Guia,52157,5-Guia fixação.SLDDRW,Inox AISI 304,1
MatPrima,4_1-,52163,4_1- Camisa Guia 1 ponto.SLDDRW,Nylon,1
MatPrima,3-Ponteira,52166,3-Ponteira topo arm1.SLDDRW,Nylon,1
MatPrima,2-Ponteira,52170,2-Ponteira curva arm1 Esq.SLDDRW,Aço Inox AISI3004 esp= 2mm,1
MatPrima,Arm,52180,Arm SA24-dTO.SLDDRW,Inox AISI 304,1
MatPrima,Arm,52179,Arm SA24-Esq.SLDDRW,Inox AISI 304,1
MatPrima,12-Arm7_SA24,52181,12-Arm7_SA24.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,9-Arm4_SA24,52184,9-Arm4_SA24.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,11-Arm6_SA24,52182,11-Arm6_SA24.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,10-Arm5_SA24,52183,10-Arm5_SA24.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,03-77-702,51715,03-77-702 - CTCE base inferior GNS.SLDDRW,ZAMAK 5,1
MatPrima,01-77-712,51713,01-77-712 - CT lingua de cair OLD.SLDDRW,Inox AISI304,1
MatPrima,MSDCRVACE0008,51700,MSDCRVACE0008 - Seg. portadas pequeno.SLDDRW,ZAMAK,1
MatPrima,03-77-704,51697,03-77-704 - Bloqueador perfil 14.SLDDRW,ZAMAK 5,2
MatPrima,03-77-703,51692,03-77-703 - CTCE base superior.SLDDRW,ZAMAK 5,2
MatPrima,03-77-701,51690,03-77-701 - CT base inferior Aluporta.SLDDRW,ZAMAK 5,4
MatPrima,01-77-320,51566,01-77-320 - Caixa 7791x25x85.SLDDRW,Aço zincado DX51D-Z100,4
MatPrima,01-77-223,51567,01-77-223 - Caixa 7791x30x85 A.SLDDRW,Aço zincado DX51D-Z100,5
MatPrima,01-77-317,51571,01-77-317 - Caixa 7791x35x85.SLDDRW,Aço zincado DX51D-Z100,5
MatPrima,MSDPERDOB0008,51374,MSDPERDOB0008 - Perno DIN914 M6x8 A2.SLDDRW,INOX A2,2
MatPrima,01-V2P-100,51371,01-V2P-100 - Calço com serrilha.SLDDRW,Aluminio,1
MatPrima,01-97-185_Testa,51359,01-97-185_Testa 9791 24 S.SLDDRW,ZAMAK,1
MatPrima,01-77-223,51762,01-77-223 - Caixa 7791x30x85 A (old).SLDDRW,Aço DX51D+Z100,1
MatPrima,03-77-157,51793,03-77-157 - Roleto.SLDDRW,Zamak 5,1
MatPrima,01-77-224,51811,01-77-224 NEW - Caixa 7791x30x92_trinco_v1 (old).SLDDRW,Aço Zincado DX51D-Z100,3
MatPrima,Cravo_guia_gancho,51813,Cravo_guia_gancho.SLDDRW,ZAMAK,1
MatPrima,03-30-162_,51764,03-30-162_ 3051-DNR_Calço multiponto.SLDDRW,ZAMAK,1
MatPrima,MSDPARFEC0034,51730,MSDPARFEC0034 - Parafuso DIN7830 M4x8 A2.SLDDRW,INOX A2,1
MatPrima,Copy,51818,Copy of Percursor trinco M5.SLDDRW,"Chapa zincada e= 1,8mm",1
MatPrima,03-ALV-005,51815,03-ALV-005 - Cravo Esquerdo-Direito.SLDDRW,ZAMAK,1
MatPrima,cravo-mov,51814,cravo-mov.SLDDRW,ZAMAK,1
MatPrima,Grupo,51862,Grupo 1 - 1600mm.SLDDRW,ZAMAK,1
MatPrima,Monopoint,51856,Monopoint layout 7716.SLDDRW,ZAMAK,1
MatPrima,Monopoint,51858,Monopoint layout 7791.SLDDRW,ZAMAK,1
MatPrima,MSDPARACE0012,51318,MSDPARACE0012 - Parafuso DIN7981 5-8x8 Zincado.SLDDRW,Aço Zincado,1
MatPrima,01-77-215,51320,01-77-215 - Caixa 7716x30x85.SLDDRW,Aço zincado DX51D-Z100,6
MatPrima,01-77-306,51321,01-77-306 - Caixa 7716x25x85.SLDDRW,Aço zincado DX51D-Z100,5
MatPrima,01-97-178,51336,01-97-178 - Testa 9791 24 nova.SLDDRW,ZAMAK,2
MatPrima,01-97-178_Testa,51340,01-97-178_Testa 9791 24 S.SLDDRW,ZAMAK,1
MatPrima,01-77-230,51268,01-77-230 - Rabo lingua 30_trinco.SLDDRW,Aço,1
MatPrima,01-77-462,51265,01-77-462 - Guia do cilindro_trinco.SLDDRW,ZAMAK,1
MatPrima,MSDMOLFEC1383,51237,MSDMOLFEC1383 - Mola Inox 1383_trinco.SLDDRW,Aço Inox,1
MatPrima,MSDMOLFEC1391,51235,MSDMOLFEC1391 - Mola-Trinco_trinco.SLDDRW,EN 10270-1 Classe C,1
MatPrima,MSDCRVFEC0016_trinco,51245,MSDCRVFEC0016_trinco.SLDDRW,ZAMAK,1
MatPrima,MSDMOLFEC1031,51239,MSDMOLFEC1031 - Mola zarelho_trinco.SLDDRW,Aço,1
MatPrima,MSDCRVFEC0024,51241,"MSDCRVFEC0024 - CRAVO QUAD. 5x14,4 RM3_trinco.SLDDRW",ZAMAK,1
MatPrima,MSDCRVFEC0002,51247,MSDCRVFEC0002 - Chaveta elastica  Ø2x7mm_trinco.SLDDRW,Aço endurecido,1
MatPrima,03-77-116,51260,03-77-116 - Lingua 7791x30_trinco.SLDDRW,ZAMAK 5,1
MatPrima,03-77-120,51257,03-77-120 - Rabo trinco quadrado 35_trinco.SLDDRW,Zamak 5,1
MatPrima,MSDMOLFEC1336,52436,MSDMOLFEC1336 - Mola torção 1336.SLDDRW,EN 10270-1 Classe 1 SH,2
MatPrima,MSDPARFEC0036,53349,"MSDPARFEC0036 - PAR. PZ M5x29,7x11,5 Fe ZN.SLDDRW",Aço C4C - Z100,7
MatPrima,MSDMOLFEC1502,52421,MSDMOLFEC1502 - Mola compressão  1502.SLDDRW,EN 10270-1 Classe 1,1
MatPrima,MSDMOLFEC1502,53373,MSDMOLFEC1502 - Mola compressão 1502.SLDDRW,EN 10270-1 Classe 1,1
MatPrima,EP05001004,53372,EP05001004 - 311906XX - Braccio Telaio SX.SLDDRW,DOMEX 500 MC,1
MatPrima,Caixa,53361,Caixa 20.SLDDRW,"Chapa esp= 1,5mm",2
MatPrima,Perfil,52419,Perfil fixo_Dineru_3061x75x600.SLDDRW,ZAMAK,1
MatPrima,Perfil,52420,Perfil movel_Dineru_3061x75x600.SLDDRW,ZAMAK,1
MatPrima,MSDFIELDOB0006,52396,MSDFIELDOB0006 - Fiel Ø7x111 Inox.SLDDRW,Inox AISI,1
MatPrima,obt095_assembly_draft,52380,obt095_assembly_draft.SLDDRW,ZAMAK,1
MatPrima,EP05771608,52366,EP05771608 - Caixas e espelhos  7715-16x85 (old).SLDDRW,"Aço banda 174x1,5mm Zincado",2
MatPrima,OBT025,52393,OBT025.SLDDRW,ZAMAK,1
MatPrima,03.OSC.019.08,52395,03.OSC.019.08 - OBT021.SLDDRW,ZAMAK,1
MatPrima,Arm,52252,Arm SA24-Esq G-053-010.SLDDRW,Zamak 5,1
MatPrima,Arm,52250,Arm SA28-Esq G-053-011.SLDDRW,Zamak 5,1
MatPrima,Arm,52232,Arm SA16-Esq.SLDDRW,Inox AISI 304,1
MatPrima,Arm,52242,Arm SA12-Esq.SLDDRW,Inox AISI 304,1
MatPrima,1-Arm1_SA24,52187,1-Arm1_SA24.SLDDRW,Aço Inox AISI304 esp= 1mm,1
MatPrima,Arm,52202,Arm SA20-Esq.SLDDRW,Inox AISI 304,1
MatPrima,8-Arm3_SA24,52185,8-Arm3_SA24.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,7-Arm2_SA24,52186,7-Arm2_SA24.SLDDRW,Aço Inox AISI 304 esp= 3mm,1
MatPrima,Arm,52254,Arm SA20-Esq G-053-012.SLDDRW,Zamak 5,1
MatPrima,Arm,52257,Arm SA12-Esq G-053-014.SLDDRW,Zamak 5,1
MatPrima,Arm,52256,Arm SA16-Esq G-053-013.SLDDRW,Zamak 5,1
MatPrima,Backset,52260,Backset analysis.SLDDRW,Material,1
MatPrima,03.55.141,52278,03.55.141 - OBT141.SLDDRW,ZAMAK,1
MatPrima,01-52-500,53717,01-52-500 - Anilha esquadro falsa manobra.SLDDRW,Aço Inox AISI 430,1
MatPrima,CT,53712,CT Aluporta.SLDDRW,Material,1
MatPrima,CTCE,53710,CTCE GNS perfil 10.SLDDRW,-,1
MatPrima,01-77-056,53732,01-77-056 - Testa-7716x22 adaptada.SLDDRW,Inox AISI 304,2
MatPrima,EP05001010,53750,EP05001010 - _Bater 01-MA-005_01-MA-006_01-MA-007.SLDDRW,Fe E 355 30/10,1
MatPrima,03-77-703,53474,03-77-703 - CT base superior - Controlo dimensional.SLDDRW,ZAMAK 5,1
MatPrima,EP06779107,53662,EP06779107 - CT base GNS + CT base Aluporta + CT superior + bloqueador.SLDDRW,Zamak 5,1
MatPrima,EP09779105,53663,EP09779105 - Roscar 03-77-702.SLDDRW,-,1
MatPrima,EP09779106,53664,EP09779106 - Roscar 03-77-701.SLDDRW,-,1
MatPrima,EP15779101,53673,EP15779101 - Montagem CT afinaçao GNS.SLDDRW,-,1
MatPrima,EP10779105,53683,EP10779105 - Cravação Base inferior Aluporta - EM EXECUÇAO.SLDDRW,-,1
MatPrima,EP10779106,53682,EP10779106 - Cravaçao CT Base inferior GNS - EM EXECUÇAO.SLDDRW,-,1
MatPrima,EP15779101,53674,EP15779101 - Montagem CT afinaçao Aluporta.SLDDRW,-,1
MatPrima,03-77-702,53456,03-77-702 - CT base inferior GNS - controlo dimensional.SLDDRW,ZAMAK 5,1
MatPrima,03-77-701,53463,03-77-701 - CT base inferior Aluporta - Controlo dimensional.SLDDRW,ZAMAK 5,1
MatPrima,03-77-704,53467,03-77-704 - Bloqueador - controlo dimensional.SLDDRW,ZAMAK 5,1
MatPrima,01-77-712,53455,01-77-712 - CT lingua de cair - Controlo Dimensional.SLDDRW,Inox AISI304,1
MatPrima,3062-75-1600,53428,3062-75-1600.SLDDRW,ZAMAK,1
MatPrima,01-77-713,53407,01-77-713 - CTCE lingua de gancho.SLDDRW,Aço Inox AISI304,1
MatPrima,codigo,53414,codigo GNS - Copo retangular.SLDDRW,Nylon 6/10,1
MatPrima,01-77-712,53405,01-77-712 - CT lingua de cair.SLDDRW,Aço Inox AISI304,1
MatPrima,03-77-121,53397,03-77-121 - trinco-roleto.SLDDRW,ZAMAK,1
MatPrima,01-77-056,53388,01-77-056 - Testa-7716x22 adaptada alteração.SLDDRW,INOX AISI 304L,1
MatPrima,Conjunto,53391,Conjunto 1560.SLDDRW,ZAMAK,1
MatPrima,EP05006004,53821,EP05006004 - Porca inox oval pequena ERRETI.SLDDRW,"Aço inox ",1
MatPrima,EP05306017,53819,EP05306017 -Anilha esquadro falsa manobra.SLDDRW,"Aço inox AISI 430e=0,6mm",1
MatPrima,01-97-181,53817,01-97-181 - Caixa 9791x30 - cruz.SLDDRW,"Chapa esp= 1,5mm",1
MatPrima,03-77-553-03,53853,03-77-553-03 - Copo CT pontas.SLDDRW,Nylon6 + 30% fibra vidro,1
MatPrima,03-77-554-03,53860,03-77-554-03 - Copo CT central_old.SLDDRW,Nylon6 + 30% fibra vidro,1
MatPrima,01-57-517,53878,01-57-517 - Testa fechadura 5780-5790.SLDDRW,Aço Inox AISI304,1
MatPrima,01-97-180,53813,01-97-180 - Caixa 9791x25 - cruz.SLDDRW,"Chapa esp= 1,5mm",1
MatPrima,01-97-173,53810,01-97-173 - Caixa 9791x25.SLDDRW,"Chapa esp= 1,5mm",1
MatPrima,01-97-177,53806,01-97-177 - Espelho 9791x30.SLDDRW,"Chapa esp= 1,5mm",1
MatPrima,01-97-175,53803,01-97-175 - Espelho 9791x20.SLDDRW,"Chapa esp= 1,5mm",1
MatPrima,01-97-176,53800,01-97-176 - Espelho 9791x25.SLDDRW,"Chapa esp= 1,5mm",1
MatPrima,01-97-179,53797,01-97-179 - Caixa 9791x20 - cruz.SLDDRW,"Chapa zincada esp= 1,5mm",1
MatPrima,"01-97-172(173,174)",53785,"01-97-172(173,174) - Caixa 9791.SLDDRW",Material,1
MatPrima,01-97-172,53794,01-97-172 - Caixa 9791x20.SLDDRW,"Chapa zincada esp= 1,5mm",1
MatPrima,EP05CT0401,53756,EP05CT0401 - 01-DIV-501 - Chapa Testa CT4 perfilar.SLDDRW,ZAMAK,1
MatPrima,EP05CT0403,53755,EP05CT0403 - 01-DIV-501-15 - Chapa Testa CT4 (larga).SLDDRW,ZAMAK,1
MatPrima,EP05CT0402,53754,EP05CT0402 - 01-DIV-501-01 - Chapa Testa CT4.SLDDRW,ZAMAK,1
MatPrima,Controlo,53760,Controlo dimensional - 03-52-024 - OBT024.SLDDRW,Zamak 5,1
MatPrima,EP05578004,53882,EP05578004 - Testa fechadura 5780-5790 - 01-57-517.SLDDRW,"Aço Inox AISI304L 22x2,5mm",1
MatPrima,EP09579001,53884,EP09579001 - Testa fechadura 5780-5790 - 01-57-517.SLDDRW,Aço Inox AISI304,1
MatPrima,MSDPARACE0012,53888,MSDPARACE0012 - Parafuso AT.RS.CQ.PH.ESP. 5-8x8 Zincado.SLDDRW,Aço zincado,2
MatPrima,MANETAICONIC_Ragni-porta,53938,MANETAICONIC_Ragni-porta.SLDDRW,Zamak 5,1
MatPrima,MANETAICONIC_janela,53940,MANETAICONIC_janela.SLDDRW,Zamak 5,1
MatPrima,Controlo,54012,Controlo dimensional 03-77-117 - Trinco.SLDDRW,Zamak 5,1
MatPrima,2024,54015,2024 - 1730xTU 34x6.SLDDRW,ZAMAK,1
MatPrima,Controlo,54016,Controlo dimensional - 03-77-157 - Roleto.SLDDRW,Zamak 5,1
MatPrima,Controlo,54022,Controlo dimensional 01-77-039 - Percursor.SLDDRW,Chapa S500MC,1
MatPrima,Controlo,54020,Controlo dimensional 03-77-117 - Trinco.SLDDRW,Zamak 5,1
MatPrima,EP05003022,54053,EP05003022 - 01-AK-007 - Calço PL Aluk.SLDDRW,Aço Inox Banda 430 37x2mm,1
MatPrima,EP10779106,54059,EP10779106 - CT inferior Aluporta.SLDDRW,-,1
MatPrima,EP10779107,54057,EP10779107 - CT inferior GNS.SLDDRW,-,1
MatPrima,EP09003021,54055,EP09003021 - 01-AK-007 - Calço PL.SLDDRW,-,1
MatPrima,03-77-70x,54419,03-77-70x - Bloqueador perfil 13.5.SLDDRW,ZAMAK 5,1
MatPrima,EP06151002,54465,EP06151002 - Corpo interior 1510.SLDDRW,Zamak 5,1
MatPrima,03-77-70x,54362,03-77-70x - Bloqueador perfil 12.5.SLDDRW,ZAMAK 5,1
MatPrima,03-77-707,54366,03-77-707 - Bloqueador perfil 12.SLDDRW,ZAMAK 5,1
MatPrima,03-77-707,54402,03-77-707 - Bloqueador perfil EURO.SLDDRW,ZAMAK 5,1
MatPrima,03-77-708,54187,03-77-708 - Bloqueador perfil 10.SLDDRW,ZAMAK 5,1
MatPrima,01-77-713,54062,01-77-713 - CT lingua de cair.SLDDRW,Inox AISI304,1
MatPrima,Conjunto,54087,Conjunto aço.SLDDRW,Material,1
MatPrima,operaçao,54196,operaçao cravaçao o-ringue (old).SLDDRW,Material,1
MatPrima,01-77-712,54189,01-77-712 - CTCE lingua de cair.SLDDRW,Aço Inox AISI304,1
MatPrima,EP15100201,54355,EP15100201 - Dobradiça 1002.SLDDRW,16/04/2024,1
MatPrima,EP05306104_A,55377,"EP05306104_A - Testa 3061x7,5x1600.SLDDRW",MPRINOACE0001,1
MatPrima,EP05306101_A,55376,"EP05306101_A - Regua 3061x7,5x600.SLDDRW",MPRACFACE0003,1
MatPrima,EP05306103_A,55374,"EP05306103_A - Testa 3061x7,5x600.SLDDRW",MPRINOACE0001,2
MatPrima,EP05306101_A,55370,"EP05306101_A - Regua 3061x7,5x600.SLDDRW",MPRACFACE0003,1
MatPrima,EP10306102_A,55367,EP10306102_A - 3061x75x600-1600 invertido.SLDDRW,-,1
MatPrima,EP05306102_A,55371,"EP05306102_A - Regua 3061x7,5x1600.SLDDRW",MPRACFACE0003,1
MatPrima,controlo,55340,controlo dimensional 01-77-320 - Caixa 7791x25x85.SLDDRW,Aço zincado DX51D-Z100,1
MatPrima,EP05009505,55492,EP05009505 - 01-V2P-200 - Vazar calço Aba dir 7100BSLDDRW.SLDDRW,-,1
MatPrima,EP07009504,55491,EP07009504 - Calço GG Euro Aba direita.SLDDRW,-,1
MatPrima,MSDMOLFEC0025,55444,MSDMOLFEC0025 - Mola trinco (x25).SLDDRW,EN 10270-1 class B,6
